category,subcategory,brand,product,model,generation,gender,variant,manufacturer_url,manufacturer_status,retailer_urls,NL_available,EU_available,current_status,existing_in_kitletics,kitletics_product_id,evidence,research_status
accessories,protector,Black Crown,Vibranium Transparent Protector,Vibranium Transparent,current,unisex,"transparent branded",https://blackcrownpadel.com,current_retail,"https://www.time2padel.com/",yes,yes,current,no,,"Black Crown Vibranium transparent protector listed alongside other brand tapes.",confirmed
accessories,protector,Vibora / Vibor-A,Transparent Protection Tape,Vibor-A Transparent,current,unisex,"transparent",https://www.vibora.com,current_retail,"https://www.time2padel.com/",yes,yes,current,no,,"Vibora transparent protector on Time2Padel.",confirmed
accessories,protector,Softee,Transparent Protector,Softee Protector,current,unisex,"transparent + blue logo",https://www.softee.es,current_retail,"https://www.time2padel.com/",yes,yes,current,no,,"Softee value protector common on ES marketplaces that ship EU.",confirmed
accessories,weight_system,Bullpadel,Protector Custom Weight,Custom Weight Protector,current,unisex,"black; 3–4 plate blisters (~3 g); Metalshield Pro compatible",https://www.bullpadel.com,current,"https://www.padelmq.com/en-nl/products/bullpadel-protector-custom-weight-4-stuks|https://www.extreme-tennis.eu/padel-accessories/22424-bullpadel-custom-weight-4-x-3g.html",yes,yes,current,yes,prod-bullpadel-custom-weight,"Weighted protector plates for Vertex/Hack Metalshield Pro (not Flow/Hack Comfort/Elite). Kitletics seeded.",confirmed
accessories,weight_system,Bullpadel,Custom Weight Grip Cap,Custom Weight Grip,current,unisex,"handle-end weight cap system",https://www.bullpadel.com,current,"https://www.padelnuestro.com/int/box-12-pcs-blister-3-pcs-protector-bullpadel-custom-weight-black-111273-p",yes,yes,current,no,,"Handle-side Custom Weight companion to protector plates — distinct accessory.",confirmed
accessories,weight_system,Nox,Weight Balancer,Weight Balancer 2-4g,current,unisex,"2 g + 4 g interchangeable; Weight Balance System rackets only",https://noxsport.com,current,"https://www.extreme-tennis.eu/padel-accessories/23570-nox-weight-balancer-padel.html|https://www.padelboost.co.uk/products/nox-weight-balancer-2-4g",yes,yes,current,no,,"Brand-specific balance weights for AT10 Genius WBS frames; protector-compatible.",confirmed
accessories,weight_system,ShockOut,Gravity+,Gravity+,current,unisex,"3×3 g lead strips; colors (blue/black/red/transparent)",https://www.shockout.es/tienda/gravity/gravity/,current,"https://www.shockout.es/tienda/gravity/gravity/",yes,yes,current,no,,"Universal lead weight tape blister for balance tuning; racket-agnostic.",confirmed
accessories,weight_system,Wilson,Lead / Tungsten Adjustment Tape,Wilson Weight Tape,current,unisex,"lead or tungsten strips",https://www.wilson.com,current_retail,"https://www.wilson.com",likely,yes,current,no,,"Universal tennis/padel weight tape used under/over protectors.",probable
accessories,pressurizer,Bullpadel,Pascal Box 3B,Pascal Box 3B,current,unisex,"manual 3-ball + manometer + pump",https://www.bullpadel.com,current,"https://www.padelmq.com/en-nl/products/pascal-box-3b",yes,yes,current,yes,prod-bullpadel-pascal-box,"Manual gauge-regulated 3-ball reference. Kitletics seeded.",confirmed
accessories,pressurizer,Bullpadel,Pascal Box 4B,Pascal Box 4B,current,unisex,"manual 4-ball manometer system",https://www.bullpadel.com,current,"https://www.zonadepadel.com/blog/2026/05/padel-pressurizers-how-they-work-if-theyre-worth-it-and-which-one-to-buy-in-2026/",yes,yes,current,no,,"4-ball capacity sibling to 3B; distinct commercial SKU for multi-can households.",confirmed
accessories,pressurizer,Bullpadel,Pascal Box SWITCH,Pascal Box SWITCH,current,unisex,"electric integrated compressor + battery + USB-C; 3-ball",https://www.bullpadel.com/gb/6427-pascal-box-switch.html,current,"https://www.bullpadel.com/gb/6427-pascal-box-switch.html|https://www.zonadepadel.com/blog/2026/05/padel-pressurizers-how-they-work-if-theyre-worth-it-and-which-one-to-buy-in-2026/",yes,yes,current,no,,"~€130 automatic Pascal Box; compatible with prior 3B/4B cups. High-priority gap.",confirmed
accessories,pressurizer,Bullpadel,Pascal Box PRO,Pascal Box PRO,current,unisex,"club/pro automatic (~€950 class)",https://www.bullpadel.com,current,"https://www.bullpadel.com/gb/6427-pascal-box-switch.html",likely,yes,current,no,,"Club/pro tier pressurizer; commercially niche but meaningful for academy segment.",confirmed
accessories,pressurizer,HEAD,X3 Pump,X3 Pump,current,unisex,"manual transparent canister + pump; 3-ball (some listings say up to 4)",https://www.head.com,current,"https://padelproshop.com/en/products/pressurizer-head-x3-pump|https://www.tradeinn.com/smashinn/en/head-x3-balls-pressurizer---pump/141247900/p",yes,yes,current,yes,prod-head-x3-pressurizer,"Kitletics seeded HEAD X3. Active pump recovery up to ~29–34 PSI class.",confirmed
accessories,pressurizer,HEAD,X4 / X4 Pump,X4 Pump,current,unisex,"4-ball; pump and non-pump variants",https://www.head.com,current,"https://www.zonadepadel.com/blog/2026/05/padel-pressurizers-how-they-work-if-theyre-worth-it-and-which-one-to-buy-in-2026/|https://actu-padel.com/en/top-3-padel-ball-pressurizers-for-2026-our-ranking/",yes,yes,current,no,,"4-ball HEAD sibling; verify pump included per listing.",confirmed
accessories,pressurizer,TuboPlus,TuboX3 / TuboPlus X3,TuboX3,current,unisex,"passive screw-close ~15 PSI; 3-ball",https://tubo.plus,current,"https://tubo.plus/en/padel-ball-pressurizers/",yes,yes,current,no,,"Budget passive preservation tube (Spanish brand). Manufacturer site intermittently 404 — retailers confirm line.",confirmed
accessories,pressurizer,TuboPlus,29PSI X3 + Pump,TuboPlus 29PSI X3,current,unisex,"manual adjustable to 29 PSI; 3-ball",https://tubo.plus,current,"https://tubo.plus/en/padel-ball-pressurizers/",yes,yes,current,no,,"Active pump TuboPlus 3-ball tier.",confirmed
accessories,pressurizer,TuboPlus,TuboPlus X4 / 29PSI X4,TuboPlus X4,current,unisex,"4-ball passive and pump variants",https://tubo.plus,current,"https://tubo.plus/en/padel-ball-pressurizers/",yes,yes,current,no,,"4-ball TuboPlus family (often tennis-origin but used for padel).",confirmed
accessories,pressurizer,Bounce,Bounce Tube Padel X4,Bounce Padel X4,current,unisex,"built-in pump; audible click; 4-ball; ~24 PSI padel",https://www.bounce-tube.com,current,"https://www.tennispro.nl/bal-pressurizer-stuiter-padel-x4-840175.html|https://actu-padel.com/en/top-3-padel-ball-pressurizers-for-2026-our-ranking/",yes,yes,current,no,,"NL Tennispro listing €89.95; French-made integrated-pump pressurizer distinct from Pascal Box/HEAD.",confirmed
accessories,pressurizer,Ball Rescuer,Ball Rescuer,Ball Rescuer,current,unisex,"can-lid adapter + Schrader; uses bicycle pump; 3/4-ball cans",https://www.ballrescuer.com,current,"https://bestpadellife.com/the-best-padel-ball-pressurizers-top-3-reviewed-compared/",yes,yes,current,no,,"Budget active adapter reuses ball cans up to ~35 PSI; pump not included.",confirmed
accessories,pressurizer,Pressurebox / other,Pressurebox Pro,Pressurebox Pro,current,unisex,"automatic electric (PadeLMQ category)",https://www.padelmq.com,current_retail,"https://www.padelmq.com/en-eu/collections/%F0%9F%8E%BE-racket-accessoires",yes,yes,current,no,,"PadeLMQ lists automatic Pressurebox Pro — verify brand/model before seeding (may overlap Pascal Switch class).",needs_reverify
accessories,pressurizer,Tennis Ball Saver / generic,Tennis Ball Saver,Ball Saver passive,current,unisex,"twist passive ~14 PSI class",various,current_retail,"https://bestpadellife.com/the-best-padel-ball-pressurizers-top-3-reviewed-compared/",likely,yes,current,no,,"Budget passive tennis savers used for padel — low editorial priority but market presence.",probable
accessories,wristband,HEAD,Logo Wristbands (2.5in / 5in),HEAD Logo Wristband,current,unisex,"small 2.5in / big 5in; white/navy colors",https://www.head.com,current,"https://www.misterpadel.com/en/padel-accessories/head/",yes,yes,current,yes,prod-head-wristband,"Concrete HEAD wristband family for vague Kitletics draft.",confirmed
accessories,sweatband,HEAD,Performance HEADband / Pro Player Tieband,Performance HEADband,current,unisex,"multiple colorways; tieband variants",https://www.head.com,current,"https://www.misterpadel.com/en/padel-accessories/head/|https://padelmania.com/en/padel-accesaios/13807-head-headband-285080-rd-head-726424939039.html",yes,yes,current,no,,"Headband/sweatband line distinct from wristbands.",confirmed
accessories,wristband,Wilson,Padel / Tennis Wristband,Wilson Wristband,current,unisex,"terry; colorways",https://www.wilson.com,current_retail,"https://www.wilson.com",likely,yes,current,yes,prod-wilson-wristband,"Kitletics draft — still needs model-specific PDP + packshot.",needs_reverify
accessories,wristband,Nox,Wristband,Nox Wristband,current,unisex,"branded terry",https://noxsport.com/en/collections/accessories,current,"https://noxsport.com/en/collections/accessories",yes,yes,current,yes,prod-nox-wristband,"Kitletics draft; collection URL only — pick current 2025/26 model code.",needs_reverify
accessories,wristband,Bullpadel,BPMU252 / BPMU253 Wristbands,BPMU252 / BPMU253,2025,unisex,"papaya grey / sky-shadow blue colorways",https://www.bullpadel.com,current,"https://www.zonadepadel.com/bullpadel/13826-wristbands-bullpadel-bpmu253-i-sky-blue-shadow-blue.html",yes,yes,current,yes,prod-bullpadel-wristband,"2025 Bullpadel wristband models to replace vague Kitletics draft.",confirmed
accessories,wristband,Alacran,Wide Wristband,Wide / Ancha,current,unisex,"red/white and other colors; 1 piece",https://www.alacran.es,current_retail,"https://www.padelmq.com/en/products/alacran-wide-wristband-red-white",yes,yes,current,no,,"NL PadeLMQ wide sweat wristband — commercially common club accessory.",confirmed
accessories,wristband,Adidas,Padel Wristband,Adidas Wristband,current,unisex,"branded",https://www.adidas.com,current_retail,"https://www.padelnuestro.com/",likely,yes,current,no,,"Adidas padel apparel accessories include wristbands — confirm current model.",probable
accessories,wristband,Babolat,Wristband,Babolat Wristband,current,unisex,"terry",https://www.babolat.com,current_retail,"https://www.babolat.com",likely,yes,current,no,,"Babolat wristbands sold into padel retail.",probable
accessories,other,HEAD,Smartsorb,Smartsorb,current,unisex,"string-bed vibration dampener",https://www.head.com,current,"https://www.totalpadel.com/descpageHEAD-HSZVIB-EN.html",yes,yes,current,yes,prod-head-smartsorb,"Kitletics seeded; comfort preference dampener not protector.",confirmed
accessories,other,Babolat / various,Vibration Dampeners,Generic dampeners,current,unisex,"button/worm styles",various,current_retail,"https://www.totalpadel.com/",yes,yes,current,no,,"Category presence; only brand-distinct models needed beyond Smartsorb.",probable
accessories,ball_basket,HEAD,Court x70 Balls Basket,Court Basket 70,current,unisex,"black; ~70-ball capacity",https://www.head.com,current,"https://www.misterpadel.com/en/padel-accessories/head/",yes,yes,current,no,,"Coach/club ball basket staple.",confirmed
accessories,ball_basket,HEAD,Ball Cart,HEAD Ball Cart,current,unisex,"wheeled court cart",https://www.head.com,current,"https://www.misterpadel.com/en/padel-accessories/head/",yes,yes,current,no,,"Wheeled ball cart for academies.",confirmed
accessories,training_aid,HEAD,Court Pro Ball Pick Up Tube,Pick Up Tube,current,unisex,"orange/black pickup tube",https://www.head.com,current,"https://www.misterpadel.com/en/padel-accessories/head/",yes,yes,current,no,,"Ball collection tube for coaches.",confirmed
accessories,training_aid,HEAD,Performance Dome Cones,Dome Cones,current,unisex,"cone sets",https://www.head.com,current,"https://www.misterpadel.com/en/padel-accessories/head/",yes,yes,current,no,,"Court cones for footwork drills.",confirmed
accessories,training_aid,HEAD,Performance Coaching Kit / Starter Pack,Coaching Kit,current,unisex,"cones + poles + targets + lines kit",https://www.head.com,current,"https://www.misterpadel.com/en/padel-accessories/head/",yes,yes,current,no,,"Bundled coaching kit — may contain multiple training aids; catalog as kit SKU.",confirmed
accessories,training_aid,Nox,Ball Collecting Tube,Nox Pickup Tube,current,unisex,"~16-ball tube",https://noxsport.com,current_retail,"https://noxsport.com/",likely,yes,current,no,,"Nox ball pickup tube cited in accessory roundups — confirm live PDP.",probable
accessories,ball_basket,Alacran,Training Ball Basket EasyPick,Alacran Basket,current,unisex,"foldable basket + EasyPick",https://www.alacran.es,current_retail,"https://www.padelmq.com/",yes,yes,current,no,,"PadeLMQ category references Alacran training basket — verify exact model name/stock.",needs_reverify
accessories,ball_basket,Softee,Balls Basket,Softee Basket,current,unisex,"red training basket",https://www.softee.es,current_retail,"https://padelmania.com/",yes,yes,current,no,,"Softee red ball basket on Padelmania.",confirmed
accessories,training_aid,various,Reaction / Target trainers,Court targets,current,unisex,"wall targets / reaction balls",various,current_retail,"https://www.misterpadel.com/",likely,yes,current,no,,"Broad training-aid family; seed only when brand+model distinct and padel-specific.",probable
accessories,maintenance,4ON,TotalGrip Spray,TotalGrip,current,unisex,"anti-slip grip spray 100–200 ml",https://www.4on.store/products/totalgrip/4on-totalgrip-spray,current,"https://www.4on.store/products/totalgrip/4on-totalgrip-spray",yes,yes,current,no,,"Also listed under grips as enhancer; accessory maintenance/enhancer classification OK.",confirmed
accessories,maintenance,various,Racket cleaning / face wipes,Cleaning kits,current,unisex,"padel-specific cleaners rare",various,current_retail,"https://www.padelmq.com/",likely,yes,current,no,,"Sparse padel-specific cleaners; only include when clearly marketed for padel frames.",probable
accessories,other,various,Overgrip finishing tape / grip tape rolls,Finishing tape,current,unisex,"rolls/spares",various,current_retail,"https://www.padelmq.com/",yes,yes,current,no,,"Consumable finishing tape sold separately — low priority vs grips themselves.",probable
accessories,frame_tape,ShockOut / generic,Edge guard rolls,Frame tape rolls,current,unisex,"roll formats vs pre-cut protectors",https://www.shockout.es,current_retail,"https://www.shockout.es/",yes,yes,current,no,,"Roll-format edge tape vs pre-cut protectors — same job different format; prefer pre-cut brand SKUs.",probable
accessories,weight_system,Bullpadel,Metalshield Pro (OEM protector on racket),Metalshield,current,unisex,"OEM on Vertex/Hack Pro frames",https://www.bullpadel.com,current,"https://www.extreme-tennis.eu/padel-accessories/22424-bullpadel-custom-weight-4-x-3g.html",yes,yes,current,no,,"Not a standalone accessory SKU (comes on racket) but enables Custom Weight — document as system context not product row if no aftermarket Metalshield sold alone.",probable
accessories,protector,Nox,Colored Protection Tape Pack,Nox Color Pack,current,unisex,"multi-color blister packs",https://noxsport.com,current_retail,"https://www.racketworld.co.uk/products/nox-padel-protector-tape-blue",yes,yes,current,no,,"Color variants of Nox tape — collapse under transparent/color protector family unless multipack unique.",confirmed
accessories,wristband,Black Crown,Wristband,Black Crown Wristband,current,unisex,"branded",https://blackcrownpadel.com,current_retail,"https://www.padelmq.com/",yes,yes,current,no,,"PadeLMQ stocks Black Crown wristbands alongside Alacran.",probable
accessories,sweatband,Bullpadel,Headband 2025,Bullpadel Headband,2025,unisex,"colorways matching BPMU collection",https://www.bullpadel.com,current_retail,"https://www.zonadepadel.com/",likely,yes,current,no,,"Bullpadel 2025 apparel accessories include headbands — confirm model codes.",probable
accessories,training_aid,HEAD,Performance Targets,HEAD Targets,current,unisex,"court target set (often in coaching kit)",https://www.head.com,current,"https://www.misterpadel.com/en/padel-accessories/head/",yes,yes,current,no,,"Standalone or kit-included targets for glass/wall drills.",confirmed
accessories,pressurizer,Kuikma / Decathlon,Ball Pressurizer,Kuikma/Decathlon pressurizer,unclear,unisex,"intermittent Decathlon listings",https://www.decathlon.nl,unclear,"https://www.decathlon.nl",unknown,likely,unclear,no,,"NL Decathlon pressurizer presence inconsistent; prefer Bounce/Pascal/HEAD/TuboPlus over private-label unless confirmed.",needs_reverify
