path,type,sport,status,ready,indexable,quality,uniqueness,notes
/reviews/garmin-forerunner-255,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/garmin-forerunner-265,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/garmin-forerunner-55,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/garmin-forerunner-570,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/garmin-forerunner-965,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/polar-pacer-pro,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/suunto-race,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/suunto-race-s,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/coros-heart-rate-monitor,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/garmin-hrm-pro-plus,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/polar-h9,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/suunto-smart-heart-rate-belt,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/wahoo-tickr,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/wahoo-tickr-fit,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/wahoo-tickr-x,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/wahoo-trackr,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/black-diamond-distance-22,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/black-diamond-distance-8,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/camelbak-apex-pro,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/camelbak-circuit-run-vest,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/camelbak-zephyr,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/nnormal-race-vest,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/on-ultra-vest-pro,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/osprey-duro-lt,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/osprey-dyna-lt,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/salomon-adv-skin-12,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/ultimate-direction-adventure-vest,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/ultimate-direction-fastpack-30,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/ultimate-direction-race-vest-6,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/ultraspire-alpha-6,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/balega-blister-resist,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/balega-hidden-comfort,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/darn-tough-run-1-4,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/drymax-run-lite-mesh,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/feetures-elite-light-cushion,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/wrightsock-coolmesh-ii,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/adidas-own-the-run-short-men,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/adidas-own-the-run-tee-men,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/asics-core-split-short,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/brooks-notch-thermal-beanie,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/brooks-notch-thermal-men,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/brooks-sherpa-7-men,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/buff-coolnet-uv,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/buff-merino-lightweight,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/buff-original,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/ciele-gocap-athletics,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/craft-active-extreme-x-men,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/craft-adv-essence-short,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/craft-adv-lumen-glove,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/janji-multi-short-men,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/janji-pace-short-women,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/janji-rainrunner-men,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/janji-run-tee-men,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/nike-aerobill-cap,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/nike-aeroswift-singlet-men,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/nike-dri-fit-miler-men,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/nike-dri-fit-miler-women,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/nike-dri-fit-stride-short,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/nike-fast-tight-men,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/nike-swoosh-medium-support,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/odlo-active-warm-eco-men,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/on-performance-short-men,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/on-performance-tight-women,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/on-weather-jacket-men,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/patagonia-capilene-cool-daily-men,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/patagonia-capilene-midweight-zip-men,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/patagonia-endless-run-tight-women,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/patagonia-trailfarer-short-women,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/rabbit-fuel-n-fly-men,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/salomon-bonatti-wp-men,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/salomon-bonatti-wp-women,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/smartwool-thermal-merino-glove,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/tracksmith-brighton-ls-men,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/tracksmith-session-short-men,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/tracksmith-session-short-women,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/tracksmith-turnover-tight-women,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/tracksmith-van-cortlandt-tee-men,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/goodr-circle-gs,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/goodr-ogs,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/julbo-aerolite,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/julbo-rush,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/oakley-encoder,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/oakley-flak-2-0-xl,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/oakley-radar-ev-path,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/oakley-sutro-lite,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/smith-shift-mag,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/tifosi-rail,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/tifosi-vogel,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/enervit-c2-1-carbo-gel,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/gu-energy-chews,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/gu-roctane-gel,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/high5-energy-gel,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/huma-gel-original,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/neversecond-c30-gel,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/nuun-sport,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/powerbar-energize,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/precision-ph1500,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/saltstick-caps,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/skratch-sport-energy-chews,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/spring-energy-awesome-sauce,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/styrkr-gel30,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/styrkr-mix90,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/tailwind-endurance-fuel,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/veloforte-energy-chews,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/proviz-reflect360-running-vest,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/adidas-adipower-weightlifting-2,review,fitness,READY,yes,no,LAUNCH_READY,OK,
/reviews/adidas-adipower-weightlifting-3,review,fitness,READY,yes,no,LAUNCH_READY,OK,
/reviews/adidas-barricade-13,review,tennis,READY,yes,no,LAUNCH_READY,OK,
/reviews/adidas-courtjam-control-3,review,tennis,READY,yes,no,LAUNCH_READY,OK,
/reviews/adidas-courtquick-padel-women,review,padel,READY,yes,no,LAUNCH_READY,OK,
/reviews/adidas-courtstabil-padel,review,padel,READY,yes,no,LAUNCH_READY,OK,
/reviews/adidas-crazyquick-boost-padel,review,padel,READY,yes,no,LAUNCH_READY,OK,
/reviews/adidas-crazyquick-boost-padel-women,review,padel,READY,yes,no,LAUNCH_READY,OK,
/reviews/adidas-dropset-2,review,fitness,READY,yes,no,LAUNCH_READY,OK,
/reviews/adidas-dropset-3,review,fitness,READY,yes,no,LAUNCH_READY,OK,
/reviews/adidas-metalbone-2026,review,padel,READY,yes,no,LAUNCH_READY,OK,
/reviews/adidas-metalbone-hrd-2026,review,padel,READY,yes,no,LAUNCH_READY,OK,
/reviews/adidas-powerlift-5,review,fitness,READY,yes,no,LAUNCH_READY,OK,
/reviews/adidas-rapidmove-adv,review,fitness,READY,yes,no,LAUNCH_READY,OK,
/reviews/adidas-solematch-control-2,review,tennis,READY,yes,no,LAUNCH_READY,OK,
/reviews/adidas-the-total,review,fitness,READY,yes,no,LAUNCH_READY,OK,
/reviews/asics-game-ff-padel,review,padel,READY,yes,no,LAUNCH_READY,OK,
/reviews/asics-gel-challenger-15,review,tennis,READY,yes,no,LAUNCH_READY,OK,
/reviews/asics-gel-challenger-court,review,padel,READY,yes,no,LAUNCH_READY,OK,
/reviews/asics-gel-dedicate-8,review,tennis,READY,yes,no,LAUNCH_READY,OK,
/reviews/asics-gel-dedicate-8-padel,review,padel,READY,yes,no,LAUNCH_READY,OK,
/reviews/asics-gel-quantum-360-8,review,fitness,READY,yes,no,LAUNCH_READY,OK,
/reviews/asics-gel-resolution-9,review,tennis,READY,yes,no,LAUNCH_READY,OK,
/reviews/asics-gel-resolution-9-clay,review,tennis,READY,yes,no,LAUNCH_READY,OK,
/reviews/asics-gel-resolution-padel,review,padel,READY,yes,no,LAUNCH_READY,OK,
/reviews/asics-solution-speed-ff-3,review,tennis,READY,yes,no,LAUNCH_READY,OK,
/reviews/asics-solution-swift-ff2-padel,review,padel,READY,yes,no,LAUNCH_READY,OK,
/reviews/assaultbike-classic,review,fitness,READY,yes,no,LAUNCH_READY,OK,
/reviews/assaultbike-elite,review,fitness,READY,yes,no,LAUNCH_READY,OK,
/reviews/assaultrunner-elite,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/atx-cast-iron-plate-set,review,fitness,READY,yes,no,LAUNCH_READY,OK,
/reviews/atx-fid-bench,review,fitness,READY,yes,no,LAUNCH_READY,OK,
/reviews/babolat-counter-viper-2026,review,padel,READY,yes,no,LAUNCH_READY,OK,
/reviews/babolat-jet-mach-3,review,tennis,READY,yes,no,LAUNCH_READY,OK,
/reviews/babolat-jet-premura,review,padel,READY,yes,no,LAUNCH_READY,OK,
/reviews/babolat-movea-2,review,padel,READY,yes,no,LAUNCH_READY,OK,
/reviews/babolat-pure-aero-2023,review,tennis,READY,yes,no,LAUNCH_READY,OK,
/reviews/babolat-pure-aero-2026,review,tennis,READY,yes,no,LAUNCH_READY,OK,
/reviews/babolat-pure-drive-2025,review,tennis,READY,yes,no,LAUNCH_READY,OK,
/reviews/babolat-pure-drive-gen11,review,tennis,READY,yes,no,LAUNCH_READY,OK,
/reviews/babolat-sensa-women,review,padel,READY,yes,no,LAUNCH_READY,OK,
/reviews/babolat-technical-viper-2026,review,padel,READY,yes,no,LAUNCH_READY,OK,
/reviews/blackroll-ball,review,fitness,READY,yes,no,LAUNCH_READY,OK,
/reviews/blackroll-duoball,review,fitness,READY,yes,no,LAUNCH_READY,OK,
/reviews/blackroll-med,review,fitness,READY,yes,no,LAUNCH_READY,OK,
/reviews/blackroll-standard,review,fitness,READY,yes,no,LAUNCH_READY,OK,
/reviews/bowflex-selecttech-1090,review,fitness,READY,yes,no,LAUNCH_READY,OK,
/reviews/bullpadel-hack-03,review,padel,READY,yes,no,LAUNCH_READY,OK,
/reviews/bullpadel-hack-04-2026,review,padel,READY,yes,no,LAUNCH_READY,OK,
/reviews/bullpadel-hybrid-fly,review,padel,READY,yes,no,LAUNCH_READY,OK,
/reviews/bullpadel-ionic-woman,review,padel,READY,yes,no,LAUNCH_READY,OK,
/reviews/bullpadel-vertex-04,review,padel,READY,yes,no,LAUNCH_READY,OK,
/reviews/bullpadel-vertex-05-2026,review,padel,READY,yes,no,LAUNCH_READY,OK,
/reviews/camelbak-quick-grip-chill,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/cep-calf-sleeves-3,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/compressport-free-belt-pro,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/concept2-bikeerg,review,fitness,READY,yes,no,LAUNCH_READY,OK,
/reviews/concept2-rowerg,review,fitness,READY,yes,no,LAUNCH_READY,OK,
/reviews/concept2-rowerg-dynamic,review,fitness,READY,yes,no,LAUNCH_READY,OK,
/reviews/concept2-skierg,review,fitness,READY,yes,no,LAUNCH_READY,OK,
/reviews/concept2-skierg-floor-stand,review,fitness,READY,yes,no,LAUNCH_READY,OK,
/reviews/concept2-skierg-with-stand,review,fitness,READY,yes,no,LAUNCH_READY,OK,
/reviews/do-win-classic,review,fitness,READY,yes,no,LAUNCH_READY,OK,
/reviews/dunlop-cx-200,review,tennis,READY,yes,no,LAUNCH_READY,OK,
/reviews/eleiko-kettlebell,review,fitness,READY,yes,no,LAUNCH_READY,OK,
/reviews/eleiko-performance-weightlifting-bar,review,fitness,READY,yes,no,LAUNCH_READY,OK,
/reviews/eleiko-sport-bumper-set,review,fitness,READY,yes,no,LAUNCH_READY,OK,
/reviews/eleiko-sport-collars,review,fitness,READY,yes,no,LAUNCH_READY,OK,
/reviews/eleiko-xf-bar,review,fitness,READY,yes,no,LAUNCH_READY,OK,
/reviews/fitletic-fully-loaded,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/gornation-premium-pull-up-bar,review,fitness,READY,yes,no,LAUNCH_READY,OK,
/reviews/gravity-fitness-parallettes,review,fitness,READY,yes,no,LAUNCH_READY,OK,
/reviews/gravity-fitness-weighted-vest,review,fitness,READY,yes,no,LAUNCH_READY,OK,
/reviews/head-coello-pro-2026,review,padel,READY,yes,no,LAUNCH_READY,OK,
/reviews/head-radical-mp-2023,review,tennis,READY,yes,no,LAUNCH_READY,OK,
/reviews/head-revolt-pro-court,review,padel,READY,yes,no,LAUNCH_READY,OK,
/reviews/head-speed-mp-2024,review,tennis,READY,yes,no,LAUNCH_READY,OK,
/reviews/head-sprint-pro-4-padel,review,padel,READY,yes,no,LAUNCH_READY,OK,
/reviews/hoka-transport,review,fitness,READY,yes,no,LAUNCH_READY,OK,
/reviews/horizon-t202-treadmill,review,fitness,READY,yes,no,LAUNCH_READY,OK,
/reviews/hydrapak-contour-2l,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/hydrapak-skyflask-speed-500,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/hydrapak-softflask-500,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/hydrapak-tube-kit,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/hydrow-wave,review,fitness,READY,yes,no,LAUNCH_READY,OK,
/reviews/hyperice-hypervolt-go-2,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/inov8-f-lite-235-v3,review,fitness,READY,yes,no,LAUNCH_READY,OK,
/reviews/inov8-f-lite-260,review,fitness,READY,yes,no,LAUNCH_READY,OK,
/reviews/inov8-fastlift-360,review,fitness,READY,yes,no,LAUNCH_READY,OK,
/reviews/inov8-fastlift-400,review,fitness,READY,yes,no,LAUNCH_READY,OK,
/reviews/inov8-fastlift-power-g-380,review,fitness,READY,yes,no,LAUNCH_READY,OK,
/reviews/joma-slam-lady,review,padel,READY,yes,no,LAUNCH_READY,OK,
/reviews/joma-spin-men,review,padel,READY,yes,no,LAUNCH_READY,OK,
/reviews/joma-t-slam,review,padel,READY,yes,no,LAUNCH_READY,OK,
/reviews/k-swiss-hypercourt-express-2,review,tennis,READY,yes,no,LAUNCH_READY,OK,
/reviews/k-swiss-ultrashot-3,review,tennis,READY,yes,no,LAUNCH_READY,OK,
/reviews/kuikma-pr-soft-500,review,padel,READY,yes,no,LAUNCH_READY,OK,
/reviews/kuikma-ps-990,review,padel,READY,yes,no,LAUNCH_READY,OK,
/reviews/lok-maxx-flow,review,padel,READY,yes,no,LAUNCH_READY,OK,
/reviews/lululemon-strongfeel,review,fitness,READY,yes,no,LAUNCH_READY,OK,
/reviews/mirafit-air-bike,review,fitness,READY,yes,no,LAUNCH_READY,OK,
/reviews/mirafit-battle-rope,review,fitness,READY,yes,no,LAUNCH_READY,OK,
/reviews/mirafit-folding-rower,review,fitness,READY,yes,no,LAUNCH_READY,OK,
/reviews/mirafit-folding-treadmill,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/mirafit-m3-power-rack,review,fitness,READY,yes,no,LAUNCH_READY,OK,
/reviews/mirafit-m4-cage,review,fitness,READY,yes,no,LAUNCH_READY,OK,
/reviews/mirafit-magnetic-rower,review,fitness,READY,yes,no,LAUNCH_READY,OK,
/reviews/mirafit-olympic-barbell,review,fitness,READY,yes,no,LAUNCH_READY,OK,
/reviews/mirafit-weighted-vest,review,fitness,READY,yes,no,LAUNCH_READY,OK,
/reviews/naked-running-band,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/nathan-exoshot-2,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/nathan-mirage-pak,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/nathan-softflask-18oz,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/nathan-zipster-lite,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/nb-minimus-tr,review,fitness,READY,yes,no,LAUNCH_READY,OK,
/reviews/nike-free-metcon-6,review,fitness,READY,yes,no,LAUNCH_READY,OK,
/reviews/nike-metcon-8,review,fitness,READY,yes,no,LAUNCH_READY,OK,
/reviews/nike-metcon-9,review,fitness,READY,yes,no,LAUNCH_READY,OK,
/reviews/nike-romaleos-4,review,fitness,READY,yes,no,LAUNCH_READY,OK,
/reviews/nike-romaleos-5,review,fitness,READY,yes,no,LAUNCH_READY,OK,
/reviews/nike-savaleos,review,fitness,READY,yes,no,LAUNCH_READY,OK,
/reviews/nobull-outwork,review,fitness,READY,yes,no,LAUNCH_READY,OK,
/reviews/nobull-trainer,review,fitness,READY,yes,no,LAUNCH_READY,OK,
/reviews/nobull-trainer-plus,review,fitness,READY,yes,no,LAUNCH_READY,OK,
/reviews/nox-at10-genius-12k-alum-xtrem-2026,review,padel,READY,yes,no,LAUNCH_READY,OK,
/reviews/nox-at10-genius-18k-2026,review,padel,READY,yes,no,LAUNCH_READY,OK,
/reviews/nox-at10-lux,review,padel,READY,yes,no,LAUNCH_READY,OK,
/reviews/nox-ml10-hexa,review,padel,READY,yes,no,LAUNCH_READY,OK,
/reviews/nox-ml10-pro-cup-2026,review,padel,READY,yes,no,LAUNCH_READY,OK,
/reviews/nuobell-50,review,fitness,READY,yes,no,LAUNCH_READY,OK,
/reviews/nuobell-80,review,fitness,READY,yes,no,LAUNCH_READY,OK,
/reviews/oofos-oolala,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/oofos-ooriginal,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/osprey-hydraulics-lt-15,review,running,READY,yes,yes,LAUNCH_READY,OK,
/reviews/powerblock-elite-exp-90,review,fitness,READY,yes,no,LAUNCH_READY,OK,
/reviews/powerblock-pro-series-100,review,fitness,READY,yes,no,LAUNCH_READY,OK,
/reviews/powerblock-pro-series-50,review,fitness,READY,yes,no,LAUNCH_READY,OK,
/reviews/prince-textreme-tour-100p,review,tennis,READY,yes,no,LAUNCH_READY,OK,
/reviews/pullup-and-dip-parallettes,review,fitness,READY,yes,no,LAUNCH_READY,OK,
/reviews/pullup-and-dip-wall-bar,review,fitness,READY,yes,no,LAUNCH_READY,OK,
/reviews/puma-fuse-3,review,fitness,READY,yes,no,LAUNCH_READY,OK,
/reviews/puma-fuse-fasted,review,fitness,READY,yes,no,LAUNCH_READY,OK,
/reviews/reebok-legacy-lifter-iii,review,fitness,READY,yes,no,LAUNCH_READY,OK,
