url,type,sport,quality,indexable,ready,publicationState,primaryReason,holdBucket
/compare/nathan-peak-vs-ultimate-direction-race-belt,comparison,,MEANINGFUL,yes,yes,published,meaningful_decision_page,MEANINGFUL
/compare/nathan-streak-vs-proviz-reflect360,comparison,,MEANINGFUL,yes,yes,published,meaningful_decision_page,MEANINGFUL
/compare/nathan-vaporair-4-vs-salomon-adv-skin-5,comparison,,MEANINGFUL,yes,yes,published,meaningful_decision_page,MEANINGFUL
/compare/nike-miler-vs-patagonia-capilene-cool,comparison,,MEANINGFUL,yes,yes,published,meaningful_decision_page,MEANINGFUL
/compare/nike-vaporfly-4-vs-nike-alphafly-3,comparison,,MEANINGFUL,yes,yes,published,meaningful_decision_page,MEANINGFUL
/compare/normatec-3-vs-normatec-go,comparison,,MEANINGFUL,yes,yes,published,meaningful_decision_page,MEANINGFUL
/compare/nuun-sport-vs-precision-ph1500,comparison,,MEANINGFUL,yes,yes,published,meaningful_decision_page,MEANINGFUL
/compare/oakley-encoder-vs-oakley-radar-ev-path,comparison,,MEANINGFUL,yes,yes,published,meaningful_decision_page,MEANINGFUL
/compare/osprey-duro-6-vs-osprey-dyna-6,comparison,,MEANINGFUL,yes,yes,published,meaningful_decision_page,MEANINGFUL
/compare/osprey-duro-lt-vs-ultimate-direction-race-vest-6,comparison,,MEANINGFUL,yes,yes,published,meaningful_decision_page,MEANINGFUL
/compare/patagonia-houdini-vs-brooks-canopy,comparison,,MEANINGFUL,yes,yes,published,meaningful_decision_page,MEANINGFUL
/compare/patagonia-strider-pro-vs-rabbit-fuel-n-fly,comparison,,MEANINGFUL,yes,yes,published,meaningful_decision_page,MEANINGFUL
/compare/petzl-swift-rl-vs-biolite-headlamp-800,comparison,,MEANINGFUL,yes,yes,published,meaningful_decision_page,MEANINGFUL
/compare/petzl-swift-rl-vs-petzl-nao-rl,comparison,,MEANINGFUL,yes,yes,published,meaningful_decision_page,MEANINGFUL
/compare/polar-grit-x2-vs-garmin-fenix-8,comparison,,MEANINGFUL,yes,yes,published,meaningful_decision_page,MEANINGFUL
/compare/polar-h10-vs-polar-h9,comparison,,MEANINGFUL,yes,yes,published,meaningful_decision_page,MEANINGFUL
/compare/salomon-adv-skin-12-vs-nathan-vaporair-2,comparison,,MEANINGFUL,yes,yes,published,meaningful_decision_page,MEANINGFUL
/compare/salomon-adv-skin-12-vs-salomon-adv-skin-5,comparison,,MEANINGFUL,yes,yes,published,meaningful_decision_page,MEANINGFUL
/compare/salomon-adv-skin-12-vs-ultimate-direction-race-vest-6,comparison,,MEANINGFUL,yes,yes,published,meaningful_decision_page,MEANINGFUL
/compare/salomon-bonatti-vs-janji-rainrunner,comparison,,MEANINGFUL,yes,yes,published,meaningful_decision_page,MEANINGFUL
/compare/salomon-xa-15-vs-osprey-duro-15,comparison,,MEANINGFUL,yes,yes,published,meaningful_decision_page,MEANINGFUL
/compare/saucony-endorphin-speed-5-vs-adidas-adizero-boston-12,comparison,,MEANINGFUL,yes,yes,published,meaningful_decision_page,MEANINGFUL
/compare/shokz-openrun-pro-2-vs-airpods-pro-2,comparison,,MEANINGFUL,yes,yes,published,meaningful_decision_page,MEANINGFUL
/compare/shokz-openrun-pro-2-vs-bose-ultra-open,comparison,,MEANINGFUL,yes,yes,published,meaningful_decision_page,MEANINGFUL
/compare/sis-beta-fuel-gel-vs-neversecond-c30-gel,comparison,,MEANINGFUL,yes,yes,published,meaningful_decision_page,MEANINGFUL
/compare/suunto-vertical-2-vs-garmin-enduro-3,comparison,,MEANINGFUL,yes,yes,published,meaningful_decision_page,MEANINGFUL
/compare/theragun-mini-vs-hypervolt-go-2,comparison,,MEANINGFUL,yes,yes,published,meaningful_decision_page,MEANINGFUL
/compare/tracksmith-session-short-vs-janji-multi-short,comparison,,MEANINGFUL,yes,yes,published,meaningful_decision_page,MEANINGFUL
/compare/tracksmith-twilight-half-vs-nike-fast-tight,comparison,,MEANINGFUL,yes,yes,published,meaningful_decision_page,MEANINGFUL
/compare/ultimate-direction-fastpack-20-vs-osprey-talon-velocity-20,comparison,,MEANINGFUL,yes,yes,published,meaningful_decision_page,MEANINGFUL
/compare/ultimate-direction-fastpack-20-vs-salomon-adv-skin-12,comparison,,MEANINGFUL,yes,yes,published,meaningful_decision_page,MEANINGFUL
/compare/wahoo-trackr-vs-polar-h10,comparison,,MEANINGFUL,yes,yes,published,meaningful_decision_page,MEANINGFUL
/guides/anti-chafe-for-runners,guide,,READY,yes,yes,published,guide_complete,guide_complete
/guides/beginner-running-gear-stack,guide,,READY,yes,yes,published,guide_complete,guide_complete
/guides/beginner-vs-advanced-running-watch,guide,,READY,yes,yes,published,guide_complete,guide_complete
/guides/caffeine-in-running-fuel-explained,guide,,READY,yes,yes,published,guide_complete,guide_complete
/guides/carbon-vs-nylon-plates,guide,,READY,yes,yes,published,guide_complete,guide_complete
/guides/first-marathon-gear-checklist,guide,,READY,yes,yes,published,guide_complete,guide_complete
/guides/foam-rolling-for-runners,guide,,READY,yes,yes,published,guide_complete,guide_complete
/guides/gel-vs-drink-mix-vs-chews,guide,,READY,yes,yes,published,guide_complete,guide_complete
/guides/handheld-bottles-for-running,guide,,READY,yes,yes,published,guide_complete,guide_complete
/guides/hot-weather-running-apparel,guide,,READY,yes,yes,published,guide_complete,guide_complete
/guides/how-to-carry-fuel-on-long-runs,guide,,READY,yes,yes,published,guide_complete,guide_complete
/guides/how-to-choose-heart-rate-monitor,guide,,READY,yes,yes,published,guide_complete,guide_complete
/guides/how-to-choose-running-belt,guide,,READY,yes,yes,published,guide_complete,guide_complete
/guides/how-to-choose-running-headlamp,guide,,READY,yes,yes,published,guide_complete,guide_complete
/guides/how-to-choose-running-hydration-vest,guide,,READY,yes,yes,published,guide_complete,guide_complete
/guides/how-to-choose-running-shoes,guide,,READY,yes,yes,published,thin-faq,quality
/guides/how-to-choose-running-socks,guide,,READY,yes,yes,published,guide_complete,guide_complete
/guides/how-to-choose-running-watch,guide,,READY,yes,yes,published,guide_complete,guide_complete
/guides/hydration-for-marathon-training,guide,,READY,yes,yes,published,guide_complete,guide_complete
/guides/hydration-vest-vs-running-belt,guide,,READY,yes,yes,published,guide_complete,guide_complete
/guides/maps-navigation-running-watches,guide,,READY,yes,yes,published,guide_complete,guide_complete
/guides/massage-guns-explained,guide,,READY,yes,yes,published,guide_complete,guide_complete
/guides/multi-band-gps-running-watches,guide,,READY,yes,yes,published,guide_complete,guide_complete
/guides/open-ear-vs-in-ear-running-headphones,guide,,READY,yes,yes,published,guide_complete,guide_complete
/guides/optical-wrist-hr-vs-chest-strap,guide,,READY,yes,yes,published,guide_complete,guide_complete
/guides/recovery-sandals-for-runners,guide,,READY,yes,yes,published,guide_complete,guide_complete
/guides/recovery-tools-what-evidence-shows,guide,,READY,yes,yes,published,guide_complete,guide_complete
/guides/road-vs-trail-running-shoes,guide,,READY,yes,yes,published,guide_complete,guide_complete
/guides/running-gels-explained,guide,,READY,yes,yes,published,guide_complete,guide_complete
/guides/running-jackets-explained,guide,,READY,yes,yes,published,guide_complete,guide_complete
/guides/running-shoe-cushioning,guide,,READY,yes,yes,published,guide_complete,guide_complete
/guides/running-shoe-drop,guide,,READY,yes,yes,published,guide_complete,guide_complete
/guides/running-shoe-rotation,guide,,READY,yes,yes,published,guide_complete,guide_complete
/guides/running-shoe-terminology,guide,,READY,yes,yes,published,guide_complete,guide_complete
/guides/running-watch-battery-life-explained,guide,,READY,yes,yes,published,guide_complete,guide_complete
/guides/shoe-jobs-by-session-type,guide,,READY,yes,yes,published,guide_complete,guide_complete
/guides/soft-flasks-vs-bladders-explained,guide,,READY,yes,yes,published,guide_complete,guide_complete
/guides/stability-shoes-explained,guide,,READY,yes,yes,published,guide_complete,guide_complete
/guides/trail-race-kit-essentials,guide,,READY,yes,yes,published,guide_complete,guide_complete
/guides/what-is-a-daily-trainer,guide,,READY,yes,yes,published,guide_complete,guide_complete
/guides/when-to-use-a-massage-gun,guide,,READY,yes,yes,published,guide_complete,guide_complete
/guides/winter-layering-for-runners,guide,,READY,yes,yes,published,guide_complete,guide_complete
/products/100-percent-s3,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/226ers-high-energy-gel,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/2toms-sportshield,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/adidas-adizero-adios-pro-4,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/adidas-adizero-adios-pro-4/alternatives,alternatives,running,substantive,yes,yes,published,alternatives_ok,alternatives_ok
/products/adidas-adizero-boston-12,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/adidas-adizero-boston-12/alternatives,alternatives,running,substantive,yes,yes,published,alternatives_ok,alternatives_ok
/products/adidas-adizero-boston-13,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/adidas-adizero-boston-13/alternatives,alternatives,running,substantive,yes,yes,published,alternatives_ok,alternatives_ok
/products/adidas-adizero-evo-sl,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/adidas-own-the-run-short-men,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/adidas-own-the-run-tee-men,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/adidas-terrex-agravic-3,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/adidas-terrex-agravic-3/alternatives,alternatives,running,substantive,yes,yes,published,alternatives_ok,alternatives_ok
/products/adidas-ultraboost-5,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/adidas-ultraboost-5/alternatives,alternatives,running,substantive,yes,yes,published,alternatives_ok,alternatives_ok
/products/altra-escalante-4,product,running,LAUNCH_READY,yes,yes,published,decisionScore=80,LAUNCH_READY
/products/altra-experience-flow,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/altra-experience-flow/alternatives,alternatives,running,substantive,yes,yes,published,alternatives_ok,alternatives_ok
/products/altra-lone-peak-8,product,running,LAUNCH_READY,yes,yes,published,decisionScore=80,LAUNCH_READY
/products/altra-lone-peak-8/alternatives,alternatives,running,substantive,yes,yes,published,alternatives_ok,alternatives_ok
/products/altra-paradigm-7,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/altra-paradigm-7/alternatives,alternatives,running,substantive,yes,yes,published,alternatives_ok,alternatives_ok
/products/altra-torin-8,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/amazfit-active-2,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/amazfit-active-2/alternatives,alternatives,running,substantive,yes,yes,published,alternatives_ok,alternatives_ok
/products/amazfit-t-rex-3-pro,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/amazfit-t-rex-3-pro/alternatives,alternatives,running,substantive,yes,yes,published,alternatives_ok,alternatives_ok
/products/amphipod-airflow-lite-belt,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/amphipod-hydraform-ergo-lite-handheld,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/amphipod-vizlet-led,product,running,LAUNCH_READY,yes,yes,published,decisionScore=80,LAUNCH_READY
/products/amphipod-xinglet,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/amphipod-xinglet-optic-beam,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/apple-airpods-4,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/apple-airpods-pro-2,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/apple-watch-series-10,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/apple-watch-series-10/alternatives,alternatives,running,substantive,yes,yes,published,alternatives_ok,alternatives_ok
/products/apple-watch-ultra-2,product,running,LAUNCH_READY,yes,yes,published,decisionScore=90,LAUNCH_READY
/products/apple-watch-ultra-3,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/apple-watch-ultra-3/alternatives,alternatives,running,substantive,yes,yes,published,alternatives_ok,alternatives_ok
/products/asics-core-split-short,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/asics-gel-cumulus-27,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/asics-gel-cumulus-27/alternatives,alternatives,running,substantive,yes,yes,published,alternatives_ok,alternatives_ok
